competencia,uf,municipio,code_muni,cnes,estabelecimento,tipo_unidade,pessoa_fisica_ou_pessoa_juridi,logradouro,numero,bairro,cep,latitude,longitude,atende_sus,instal_fisica_ambu,instal_fisica_hospt,instal_fisica_urgencia,complex_alta_ambu_est,complex_alta_ambu_mun,complex_baix_ambu_est,complex_baix_ambu_mun,complex_medi_ambu_est,complex_medi_ambu_mun,complex_alta_hosp_est,complex_alta_hosp_mun,complex_baix_hosp_est,complex_baix_hosp_mun,complex_medi_hosp_est,complex_medi_hosp_mun,complex_nao_aplic_est,complex_nao_aplic_mun,health_low,health_med,health_high,lat_digits,lon,lat,ndigitos,latlon,MatchedAddress,SearchedAddress,PrecisionDepth,geocode_engine,year,n
NA,PR,CURITIBA,410690,6692397,CENTRO ESTADUAL DE SAUDE DO TRABALHADOR,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA BARAO DO RIO BRANCO,465,CENTRO,80010180,-25428,-49273,SIM,SIM,NÃO,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-49.2669344,-25.4339095,NA,NA,"R. Barão do Rio Branco, 465 - Centro, Curitiba - PR, 80010-180, Brazil","RUA BARAO DO RIO BRANCO, 465 - CURITIBA, PR - CEP 80010180",street_number,gmaps_prob1,2019,2
NA,BA,SALVADOR,292740,6699839,RETINA EYE CLINIC,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV TANCREDO NEVES EDIF SALVAD TRADE CENTER,1632,CAM DAS ARVORES,40280000,-1.29835240808911E+16,-3845347881317130,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,X,NA,NA,NA,1,NA,NA,-38.4537322,-12.983646,NA,NA,"Av. Tancredo Neves, 1632 - Caminho das Árvores, Salvador - BA, 41820-000, Brazil","AV TANCREDO NEVES EDIF SALVAD TRADE CENTER, 1632 - SALVADOR, BA - CEP 40280000",street_number,gmaps_prob1,2019,1
NA,PE,RECIFE,261160,6703437,UPA NOVA DESCOBERTA,73 - PRONTO ATENDIMENTO,PESSOA_JURÍDICA,AVENIDA VEREADOR OTACILIO DE AZEVEDO,S/N,BREJO DA GUABIRABA,52191000,-8001964,-3491978,SIM,SIM,NÃO,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-34.9251064,-7.9971161,NA,NA,"Av. Ver. Otacílio Azevedo - Nova Descoberta, Recife - PE, 52191-000, Brazil","AVENIDA VEREADOR OTACILIO DE AZEVEDO, S/N - RECIFE, PE - CEP 52191000",route,gmaps_prob1,2019,1
NA,GO,GOIANIA,520870,6706533,CARDIOCLINICA PRO CORACAO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV ARAGUAIA,869,SETOR CENTRAL,74055230,-1.66648085590155E+16,-4925248146057120,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-49.2542918,-16.6712259,NA,NA,"Av. Araguaia, 869 - St. Central, Goiânia - GO, 74055-230, Brazil","AV ARAGUAIA, 869 - GOIANIA, GO - CEP 74055230",street_number,gmaps_prob1,2019,1
NA,RJ,RIO DE JANEIRO,330455,6716938,SMS COORD DE EMERGENCIA REGIONAL CER BARRA AP 40,20 - PRONTO SOCORRO GERAL,PESSOA_JURÍDICA,AVENIDA AYRTON SENNA,2000,BARRA DA TIJUCA,22793000,-22903,-43208,SIM,SIM,NÃO,NA,NA,X,NA,X,NA,X,NA,X,NA,NA,NA,NA,NA,NA,1,1,1,NA,-43.3629815,-22.9938995,NA,NA,"Av. Ayrton Senna, 2000 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-003, Brazil","AVENIDA AYRTON SENNA, 2000 - RIO DE JANEIRO, RJ - CEP 22793000",street_number,gmaps_prob1,2019,1
NA,PA,BELEM,150140,6765890,CLINICA SAO LUCAS,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,TV ITABORAI,110,ICOARACI,66810030,NA,NA,SIM,SIM,SIM,NA,NA,NA,NA,X,NA,X,NA,NA,NA,X,NA,NA,NA,NA,1,1,NA,NA,-48.488192,-1.302661,NA,NA,"Tv. Itaboraí, 110 - Cruzeiro-icoaraci, Belém - PA, 66810-030, Brazil","TV ITABORAI, 110 - BELEM, PA - CEP 66810030",street_number,gmaps_prob1,2019,1
NA,AL,MACEIO,270430,6782329,UNIDADE BASICA DE SAUDE DR JOSE GONCALVES SOBRINHO,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,AV DURVAL DE GOES MONTEIRO,S/N,TABULEIRO DOS MARTIN,57080530,-95953517,-35751727,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-35.7601772,-9.5899973,NA,NA,"Av. Durval de Góes Monteiro, Maceió - AL, Brazil","AV DURVAL DE GOES MONTEIRO, S/N - MACEIO, AL - CEP 57080530",route,gmaps_prob1,2019,1
NA,AL,MACEIO,270430,6817017,PRONEFRON,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AVENIDA FERNANDES LIMA,5,FAROL,57055500,-96490083,-357335885,SIM,SIM,NÃO,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,-35.7380329,-9.626432099999999,NA,NA,"Av. Fernandes Lima, 5 - Gruta de Lourdes, Maceió - AL, 57055-000, Brazil","AVENIDA FERNANDES LIMA, 5 - MACEIO, AL - CEP 57055500",street_number,gmaps_prob1,2019,1
NA,RJ,DUQUE DE CAXIAS,330170,6822584,CENTRO DE MEDICINA NUCLEAR DA GUANABARA,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,AV BRIGADEIRO LIMA E SILVA,1976,JARDIM 25 DE AGOSTO,25070260,-22790313,-43305883,SIM,SIM,NÃO,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,-43.3059559,-22.7904359,NA,NA,"Av. Brg. Lima e Silva, 1976 - Jardim Vinte e Cinco de Agosto, Duque de Caxias - RJ, 25071-182, Brazil","AV BRIGADEIRO LIMA E SILVA, 1976 - DUQUE DE CAXIAS, RJ - CEP 25070260",street_number,gmaps_prob1,2019,1
NA,MA,SAO LUIS,211130,6828744,CEREST CENTRO DE REF ESTADUAL EM SAUDE DO TRABALHADOR,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AVENIDA DOS FRANCESES,S/N,VILA PAMEIREA,65036284,-2.53,-44303,SIM,SIM,NÃO,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-44.2516269,-2.5533764,NA,NA,"Av. dos Franceses, São Luís - MA, Brazil","AVENIDA DOS FRANCESES, S/N - SAO LUIS, MA - CEP 65036284",route,gmaps_prob1,2019,1
NA,MA,SAO LUIS,211130,6851304,UPA VINHAIS,73 - PRONTO ATENDIMENTO,PESSOA_JURÍDICA,AVENIDA 02,S/N,VINHAIS,65071040,-2.53,-44303,SIM,SIM,NÃO,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-44.21494879999999,-2.531206,NA,NA,"Av. Dois - Vila Vicente Fialho, São Luís - MA, 65070-000, Brazil","AVENIDA 02, S/N - SAO LUIS, MA - CEP 65070000",route,gmaps_prob1,2019,1
NA,MA,SAO LUIS,211130,6851312,UPA CIDADE OPERARIA,73 - PRONTO ATENDIMENTO,PESSOA_JURÍDICA,AV PRICIPAL AV OESTE,S/N,CIDADE OPERARIA,65058217,-2.52998112135827E+16,-4.4302990436553904E+16,SIM,SIM,NÃO,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-44.2372243,-2.6007125,NA,NA,"Av. Leste Oeste - São Raimundo, São Luís - MA, Brazil","AV PRICIPAL AV OESTE, S/N - SAO LUIS, MA - CEP 65052100",route,gmaps_prob1,2019,1
NA,RN,NATAL,240810,6855156,DNA VITALLIS,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,RUA MAXARANGUAPE,614,TIROL,59020160,NA,NA,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-35.1999271,-5.7937202,NA,NA,"R. Maxaranguape, 614 - Tirol, Natal - RN, 59020-160, Brazil","RUA MAXARANGUAPE, 614 - NATAL, RN - CEP 59020160",street_number,gmaps_prob1,2019,1
NA,AM,MANAUS,130260,6862888,NORTE IMAGEM LTDA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AVENIDA CONSTANTINO NERY,2789,CHAPADA,69050001,-3088836655182250,-6.0026185512542704E+16,SIM,SIM,NÃO,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-60.026585,-3.1191095,NA,NA,"BR-174, Manaus - AM, Brazil","AVENIDA CONSTANTINO NERY, 2789 - MANAUS, AM - CEP 69050001",route,gmaps_prob1,2019,3
NA,RS,PORTO ALEGRE,431490,6882935,EESCA NEB,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV ASSIS BRASIL,6615,SARANDI,91140001,-2.99980570580718E+16,-5.1124534606933504E+16,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.1285081,-29.9935232,NA,NA,"Av. Assis Brasil, 6615 - Passo d'Areia, Porto Alegre - RS, 91140-001, Brazil","AV ASSIS BRASIL, 6615 - PORTO ALEGRE, RS - CEP 91140001",street_number,gmaps_prob1,2019,1
NA,RS,PORTO ALEGRE,431490,6883095,EESCA SCS,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA PITTA PINHEIRO FILHO,176,CAMAQUA,91920560,-3010793464685050,-512387752532959,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.235535,-30.10835429999999,NA,NA,"R. Prof. Dr. João Pitta Pinheiro Filho, 176 - Camaquã, Porto Alegre - RS, 91920-560, Brazil","RUA PITTA PINHEIRO FILHO, 176 - PORTO ALEGRE, RS - CEP 91920560",street_number,gmaps_prob1,2019,3
NA,RS,PORTO ALEGRE,431490,6883109,ESMA SCS,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA PITTA PINHEIRO FILHO,176,CAMAQUA,91920560,-301088998996788,-5.1238861083984304E+16,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.235535,-30.10835429999999,NA,NA,"R. Prof. Dr. João Pitta Pinheiro Filho, 176 - Camaquã, Porto Alegre - RS, 91920-560, Brazil","RUA PITTA PINHEIRO FILHO, 176 - PORTO ALEGRE, RS - CEP 91920560",street_number,gmaps_prob1,2019,3
NA,RS,PORTO ALEGRE,431490,6883133,ESMA RESTINGA EXTREMO SUL,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA ABOLICAO,850,RESTINGA,91790130,-3.0149877316442E+16,-5.1148223876953104E+16,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.14056799999999,-30.158554,NA,NA,"R. Abolição, 850 - Restinga, Porto Alegre - RS, 91790-130, Brazil","RUA ABOLICAO, 850 - PORTO ALEGRE, RS - CEP 91790130",street_number,gmaps_prob1,2019,3
NA,RS,PORTO ALEGRE,431490,6883141,EESCA RESTINGA EXTREMO SUL,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA ABOLICAO,850,RESTINGA,91790130,-3014928356231710,-5.11454772949218E+16,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.14056799999999,-30.158554,NA,NA,"R. Abolição, 850 - Restinga, Porto Alegre - RS, 91790-130, Brazil","RUA ABOLICAO, 850 - PORTO ALEGRE, RS - CEP 91790130",street_number,gmaps_prob1,2019,3
NA,RS,PORTO ALEGRE,431490,6883184,UNIDADE DE SAUDE MOAB CALDAS,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,MOAB CALDAS,400,SANTA TERESA,90880310,-3.00693539432232E+16,-5121656656265250,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.2161588669,-30.069065094,NA,NA,"Av. Moab Caldas, 400 - Santa Tereza, Porto Alegre - RS, 90880-310, Brazil","MOAB CALDAS, 400 - PORTO ALEGRE, RS - CEP 90880310",PMAQ,PMAQ,2019,9
NA,RS,PORTO ALEGRE,431490,6883206,CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO GCC,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,MOAB CALDAS,400,SANTA TEREZA,90880310,-3006894540482680,-5.12283897399902E+16,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.2161991,-30.0691392,NA,NA,"Av. Moab Caldas, 400 - Santa Tereza, Porto Alegre - RS, 90880-310, Brazil","MOAB CALDAS, 400 - PORTO ALEGRE, RS - CEP 90880310",street_number,gmaps_prob1,2019,9
NA,RS,PORTO ALEGRE,431490,6883214,EESCA GCC,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,MOAB CALDAS,400,SANTA TEREZA,90880310,-3.00684997246527E+16,-5.12306213378906E+16,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.2161991,-30.0691392,NA,NA,"Av. Moab Caldas, 400 - Santa Tereza, Porto Alegre - RS, 90880-310, Brazil","MOAB CALDAS, 400 - PORTO ALEGRE, RS - CEP 90880310",street_number,gmaps_prob1,2019,9
NA,RS,PORTO ALEGRE,431490,6883222,ESMA GCC,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,MOAB CALDAS,400,SANTA TEREZA,90880310,-3.00695396419368E+16,-5122993469238280,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.2161991,-30.0691392,NA,NA,"Av. Moab Caldas, 400 - Santa Tereza, Porto Alegre - RS, 90880-310, Brazil","MOAB CALDAS, 400 - PORTO ALEGRE, RS - CEP 90880310",street_number,gmaps_prob1,2019,9
NA,RS,PORTO ALEGRE,431490,6883265,ESMA LENO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA MARIETA MENNA BARRETO,210,PROTASIO ALVES,91260090,-3.00394147560167E+16,-5119410037994380,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.12820079999999,-30.039327,NA,NA,"R. Eva Laci Camargo Martins, 210 - Alto Petrópolis, Porto Alegre - RS, 91260-080, Brazil","RUA MARIETA MENNA BARRETO, 210 - PORTO ALEGRE, RS - CEP 91260090",street_number,gmaps_prob1,2019,2
NA,RS,PORTO ALEGRE,431490,6883281,EQUIPE DE MATRICIAMENTO LENO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA MARIETA MENA BARRETO,210,PROTASIO ALVES,91260090,-3003952620897930,-5.1194915771484304E+16,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-51.12820079999999,-30.039327,NA,NA,"R. Eva Laci Camargo Martins, 210 - Alto Petrópolis, Porto Alegre - RS, 91260-080, Brazil","RUA MARIETA MENA BARRETO, 210 - PORTO ALEGRE, RS - CEP 91260090",street_number,gmaps_prob1,2019,2
NA,RS,PORTO ALEGRE,431490,6883303,UNIDADE DE SAUDE IAPI,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA TRES DE ABRIL,90,PASSO DA AREIA,90520200,-3001491295963410,-5.1178168058395296E+16,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.1778809,-30.0144344,NA,NA,"R. Três de Abril, 90 - Passo d'Areia, Porto Alegre - RS, 90520-200, Brazil","RUA TRES DE ABRIL, 90 - PORTO ALEGRE, RS - CEP 90520200",street_number,gmaps_prob1,2019,10
NA,RS,PORTO ALEGRE,431490,6883338,EESCA NHNI IAPI,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA TRES DE ABRIL,90,PASSO DA AREIA,90520200,-3.00154494584558E+16,-511688232421875,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.1778809,-30.0144344,NA,NA,"R. Três de Abril, 90 - Passo d'Areia, Porto Alegre - RS, 90520-200, Brazil","RUA TRES DE ABRIL, 90 - PORTO ALEGRE, RS - CEP 90520200",street_number,gmaps_prob1,2019,10
NA,RS,PORTO ALEGRE,431490,6883397,ESMA CENTRO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CAPITAO MONTANHA,27,CENTRO,90010040,-3003237438981880,-5123130798339840,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.2324692,-30.0285495,NA,NA,"R. Cap. Montanha, 27 - Centro Histórico, Porto Alegre - RS, 90010-040, Brazil","RUA CAPITAO MONTANHA, 27 - PORTO ALEGRE, RS - CEP 90010040",street_number,gmaps_prob1,2019,8
NA,RS,PORTO ALEGRE,431490,6883427,EESCA CENTRO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,CAPITAO MONTANHA,27,CENTRO,90010040,-3.00324672738951E+16,-5.12316298484802E+16,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.2324692,-30.0285495,NA,NA,"R. Cap. Montanha, 27 - Centro Histórico, Porto Alegre - RS, 90010-040, Brazil","CAPITAO MONTANHA, 27 - PORTO ALEGRE, RS - CEP 90010040",street_number,gmaps_prob1,2019,8
NA,RS,PORTO ALEGRE,431490,6883478,EESCA PLP,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV BENTO GONCALVES,3722,PARTENON,90650001,-3005676275779780,-5.1192684173583904E+16,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.17885190000001,-30.0632821,NA,NA,"Av. Bento Gonçalves, 3722 - Partenon, Porto Alegre - RS, 90650-001, Brazil","AV BENTO GONCALVES, 3722 - PORTO ALEGRE, RS - CEP 90650001",street_number,gmaps_prob1,2019,3
NA,MA,SAO LUIS,211130,6905927,CENTRO DE ESPECIALIDADES MEDICAS DO VINHAIS,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AVENIDA 02,S/N,VINHAIS,65070000,-2.53,-44303,SIM,SIM,NÃO,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-44.21494879999999,-2.531206,NA,NA,"Av. Dois - Vila Vicente Fialho, São Luís - MA, 65070-000, Brazil","AVENIDA 02, S/N - SAO LUIS, MA - CEP 65070000",route,gmaps_prob1,2019,1
NA,MA,SAO LUIS,211130,6905935,CENTRO DE ESPECIALIDADES MEDICAS DA CIDADE OPERARIA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV PRICIPAL AV OESTE,S/N,CIDADE OPERARIA,65058185,-2.53,-44303,SIM,SIM,NÃO,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-44.2372243,-2.6007125,NA,NA,"Av. Leste Oeste - São Raimundo, São Luís - MA, Brazil","AV PRICIPAL AV OESTE, S/N - SAO LUIS, MA - CEP 65052100",route,gmaps_prob1,2019,1
NA,PE,RECIFE,261160,6916279,CEATOX CENTRO DE ASSISTENCIA TOXICOLOGICA,21 - PRONTO SOCORRO ESPECIALIZADO,PESSOA_JURÍDICA,PRACA OSWALDO CRUZ,S/N,BOA VISTA,50050210,-8054364321424360,-3489211678504940,SIM,SIM,NÃO,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-34.8915203,-8.055243599999999,NA,NA,"Praça Osvaldo Cruz - Soledade, Recife - PE, 50050-210, Brazil","PRACA OSWALDO CRUZ, S/N - RECIFE, PE - CEP 50050210",route,gmaps_prob1,2019,1
NA,RS,PORTO ALEGRE,431490,6924441,CRTB NAVEGANTES,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,FRANKLIN ROOSEVELT,5,SAO GERALDO,90230000,-3000771987914880,-5120573043823240,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-51.2000529,-30.000144,NA,NA,"Av. Pres. Franklin Roosevelt, 5 - Navegantes, Porto Alegre - RS, 90230-000, Brazil","FRANKLIN ROOSEVELT, 5 - PORTO ALEGRE, RS - CEP 90230000",street_number,gmaps_prob1,2019,3
NA,RS,PORTO ALEGRE,431490,6924468,CRTB GCC,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,MOAB CALDAS,400,SANTA TEREZA,90880310,-3006894540482680,-512263298034668,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-51.2161991,-30.0691392,NA,NA,"Av. Moab Caldas, 400 - Santa Tereza, Porto Alegre - RS, 90880-310, Brazil","MOAB CALDAS, 400 - PORTO ALEGRE, RS - CEP 90880310",street_number,gmaps_prob1,2019,9
NA,RS,PORTO ALEGRE,431490,6924492,AMBULATORIO DE ESPECIALIDADES CAMAQUA,04 - POLICLINICA,PESSOA_JURÍDICA,PROF JOAO PITTA PINHEIRO FILHO,176,CAMAQUA,91920560,-30033,-51.23,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-51.235535,-30.10835429999999,NA,NA,"R. Prof. Dr. João Pitta Pinheiro Filho, 176 - Camaquã, Porto Alegre - RS, 91920-560, Brazil","PROF JOAO PITTA PINHEIRO FILHO, 176 - PORTO ALEGRE, RS - CEP 91920560",street_number,gmaps_prob1,2019,3
NA,RS,PORTO ALEGRE,431490,6924506,SERVICO DE ATENDIMENTO ESPECIALIZADO SAE VILA COMERCIARIOS,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,MOAB CALDAS,400,SANTA TEREZA,90880310,-3.00679054812984E+16,-5122753143310540,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-51.2161991,-30.0691392,NA,NA,"Av. Moab Caldas, 400 - Santa Tereza, Porto Alegre - RS, 90880-310, Brazil","MOAB CALDAS, 400 - PORTO ALEGRE, RS - CEP 90880310",street_number,gmaps_prob1,2019,9
NA,RS,PORTO ALEGRE,431490,6925464,CRTB LENO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA BOM JESUS,410,BOM JESUS,91420030,-3.00423496422133E+16,-5116607666015620,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-51.1537205,-30.0431585,NA,NA,"R. Bom Jesus, 410 - Bom Jesus, Porto Alegre - RS, 91420-030, Brazil","RUA BOM JESUS, 410 - PORTO ALEGRE, RS - CEP 91420030",street_number,gmaps_prob1,2019,3
NA,MG,BELO HORIZONTE,310620,6926681,NEUROFISIOLOGIA SANTO AGOSTINHO,22 - CONSULTORIO ISOLADO,PESSOA_JURÍDICA,RUA JUIZ DE FORA,1268,SANTO AGOSTINHO,30180061,-1992893474034230,-4.39551830291748E+16,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-44.01669769999999,-19.9741879,NA,NA,"R. Joaquim de Figueiredo, 157 - Barreiro, Belo Horizonte - MG, 30640-090, Brazil","RUA JUIZ DE FORA, 1268 - BELO HORIZONTE, MG - CEP 30180061",street_number,gmaps_prob1,2019,1
NA,GO,GOIANIA,520870,6949231,USF JARDIM GUANABARA III,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA GB 14 ESQ COM GB 37,S/N,JARDIM GUANABARA III,74683130,-1661248531575680,-4921621799468990,SIM,SIM,NÃO,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,-49.2163216,-16.6121642,NA,NA,"R. GB-14, Goiânia - GO, 74680-830, Brazil","RUA GB 14 ESQ COM GB 37, S/N - GOIANIA, GO - CEP 74683130",route,gmaps_prob1,2019,1
NA,RS,PORTO ALEGRE,431490,6950086,SAE IAPI,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,TRES DE ABRIL,90,PASSO DA AREIA,90520200,-3001604401653030,-5117002487182610,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-51.1778809,-30.0144344,NA,NA,"R. Três de Abril, 90 - Passo d'Areia, Porto Alegre - RS, 90520-200, Brazil","TRES DE ABRIL, 90 - PORTO ALEGRE, RS - CEP 90520200",street_number,gmaps_prob1,2019,10
NA,RS,PORTO ALEGRE,431490,6957374,CRTB CENTRO,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA JERONIMO DE ORNELAS,55,SANTANA,90040341,-3.00481448583354E+16,-5120573043823240,SIM,SIM,NÃO,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,-51.2138901,-30.0432459,NA,NA,"Av. Jerônimo de Ornelas, 55 - Santana, Porto Alegre - RS, 90040-341, Brazil","RUA JERONIMO DE ORNELAS, 55 - PORTO ALEGRE, RS - CEP 90040341",street_number,gmaps_prob1,2019,2
